"date1","Reported_PrecipSum","Precip_MaxHourly_inState","Precip_Sum_Calc"
2017-01-30,0,0,0
2017-01-31,0.0461111111111111,0,0
2017-02-01,0.009,0.01,0.000769230769230769
2017-02-02,0,0,0
2017-02-03,0,0,0
2017-02-04,0,0,0
2017-02-05,0,0,0
2017-02-06,0,0,0
2017-02-07,0.106,0.07,0.0640296170753164
2017-02-08,0.017,0.03,0.00808532608695652
2017-02-09,0.428,0.28,0.0247619047619048
2017-02-10,0.0133333333333333,0,0
2017-02-11,0.0144444444444444,0,0
2017-02-12,0.296363636363636,0.07,0.0300478916385963
2017-02-13,0.005,0.01,0.000740740740740741
2017-02-14,0,0,0
2017-02-15,0.02,0.04,0.0156314699792961
2017-02-16,0,0,0
2017-02-17,0,0,0
2017-02-18,0,0,0
2017-02-19,0,0,0
2017-02-20,0,0,0
2017-02-21,0,0,0
2017-02-22,0,0,0
2017-02-23,0,0,0
2017-02-24,0,0,0
2017-02-25,0.269,0.49,0.215394181662564
2017-02-26,0,0,0
2017-02-27,0,0,0
2017-02-28,0.000555555555555556,0.01,0.00125
2017-03-01,0.115,0.21,0.102362211532415
2017-03-02,0,0.01,0.002
2017-03-03,0,0,0
2017-03-04,0,0,0
2017-03-05,0,0,0
2017-03-06,0,0,0
2017-03-07,0.019,0.02,0.0169477752639517
2017-03-08,0.085,0.12,0.0688857843137255
2017-03-09,0,0,0
2017-03-10,0.112,0.01,0.000416666666666667
2017-03-11,0,0,0
2017-03-12,0,0,0
2017-03-13,0,0,0
2017-03-14,1.01777777777778,0.33,0.212551589004302
2017-03-15,0,0,0
2017-03-16,0,0,0
2017-03-17,0,0,0
2017-03-18,0,0,0
2017-03-19,0,0,0
2017-03-20,0,0,0
2017-03-21,0,0,0
2017-03-22,0,0,0
2017-03-23,0,0,0
2017-03-24,0.00875,0.03,0.00333333333333333
2017-03-25,0.0166666666666667,0.02,0.0060855614973262
2017-03-26,0.0166666666666667,0.02,0.0129229797979798
2017-03-27,0.371111111111111,0.31,0.279507075442874
2017-03-28,0.386666666666667,0.24,0.300607777278658
2017-03-29,0.00375,0.02,0.00528571428571429
2017-03-30,0.00222222222222222,0.01,0.000714285714285714
2017-03-31,0.366111111111111,0.12,0.410033423519006
2017-04-01,0.156,0.3,0.125956728083744
2017-04-02,0,0,0
2017-04-03,0.01,0.03,0.00428571428571429
2017-04-04,0.971,0.63,0.728516456772883
2017-04-05,0.00222222222222222,0.02,0.00136363636363636
2017-04-06,0.689,0.73,0.526556113019234
2017-04-07,0.00333333333333333,0.01,0.00166666666666667
2017-04-08,0,0,0
2017-04-09,0,0,0
2017-04-10,0,0,0
2017-04-11,0,0,0
2017-04-12,0.0277777777777778,0.08,0.0202619047619048
2017-04-13,0,0,0
2017-04-14,0,0,0
2017-04-15,0.00666666666666667,0.02,0.00325490196078431
2017-04-16,0.05,0.1,0.0376410256410256
2017-04-17,0,0,0
2017-04-18,0,0,0
2017-04-19,0.0877777777777778,0.06,0.0522612411742847
2017-04-20,0.077,0.14,0.0672220038733197
2017-04-21,0.228,0.19,0.185068960279487
2017-04-22,0.029,0.04,0.0212406336353705
2017-04-23,0,0,0
2017-04-24,0,0,0
2017-04-25,0.562,0.24,0.429611580737333
2017-04-26,0.211,0.21,0.139903999713738
2017-04-27,0.001,0.01,4e-04
2017-04-28,0.009,0.02,0.00866086956521739
2017-04-29,0.00222222222222222,0.01,0.00153846153846154
2017-04-30,0.00882352941176471,0.05,0.01
2017-05-01,0,0,0
2017-05-02,0.074,0.26,0.0840817716333846
2017-05-03,0,0,0
2017-05-04,0,0,0
2017-05-05,1.12,0.52,0.739879663396763
2017-05-06,0.132,0.43,0.174147114517824
2017-05-07,0.011,0.04,0.0138690476190476
2017-05-08,0,0.01,0.000714285714285714
2017-05-09,0,0,0
2017-05-10,0,0,0
2017-05-11,0,0,0
2017-05-12,0,0,0
2017-05-13,0.757,0.34,0.55770688618688
2017-05-14,0.238888888888889,0.17,0.171733829766724
2017-05-15,0.032,0.03,0.0229761904761905
2017-05-16,0,0,0
2017-05-17,0,0,0
2017-05-18,0.0233333333333333,0.11,0.0233333333333333
2017-05-19,0.00125,0.03,0.00210526315789474
2017-05-20,0,0,0
2017-05-21,0,0,0
2017-05-22,0.257,0.16,0.206408556041648
2017-05-23,0,0,0
2017-05-24,0.0255555555555556,0.05,0.0197161172161172
2017-05-25,0.51,0.41,0.39154078916726
2017-05-26,0.349,0.3,0.241132904842752
2017-05-27,0,0,0
2017-05-28,0,0,0
2017-05-29,0.116,0.15,0.0909193863281392
2017-05-30,0,0,0
2017-05-31,0.157777777777778,0.42,0.217646895271033
2017-06-01,0.06,0.21,0.0753103448275862
2017-06-02,0.00666666666666667,0.02,0.00668589743589744
2017-06-03,0.00666666666666667,0.03,0.00285714285714286
2017-06-04,0.177,0.14,0.121296138072454
2017-06-05,0.136,0.2,0.084587673729779
2017-06-06,0.23,0.19,0.192243596941123
2017-06-07,0,0,0
2017-06-08,0,0,0
2017-06-09,0,0,0
2017-06-10,0,0,0
2017-06-11,0,0,0
2017-06-12,0,0,0
2017-06-13,0,0,0
2017-06-14,0,0,0
2017-06-15,0,0,0
2017-06-16,0.282,0.36,0.22916951223547
2017-06-17,0.018,0.06,0.00997712418300654
2017-06-18,0.016,0.1,0.0132337164750958
2017-06-19,0.434,0.45,0.196165084124604
2017-06-20,0.064,0.2,0.0458509454949944
2017-06-21,0.005,0.03,0.00392156862745098
2017-06-22,0,0,0
2017-06-23,0.00272727272727273,0.01,0.00129166666666667
2017-06-24,0.27625,0.58,0.221457670096215
2017-06-25,0.0075,0.04,0.00513636363636364
2017-06-26,0,0,0
2017-06-27,0.117,0.25,0.0830536342742225
2017-06-28,0,0,0
2017-06-29,0,0,0
2017-06-30,0.196470588235294,0.66,0.331996283160343
2017-07-01,0.05,0.29,0.0601284829721362
2017-07-02,0.023,0,0
2017-07-03,0,0,0
2017-07-04,0,0,0
2017-07-05,0,0,0
2017-07-06,0.00333333333333333,0.03,0.00272727272727273
2017-07-07,0.89,0.76,0.679519142901648
2017-07-08,0.018,0.04,0.0158569273863392
2017-07-09,0,0,0
2017-07-10,0.00222222222222222,0.02,0.0030952380952381
2017-07-11,0.553,0.83,0.424997620860731
2017-07-12,0.334,0.37,0.253188166967192
2017-07-13,0.274,0.66,0.222666379535124
2017-07-14,0.093,0.12,0.07084302054155
2017-07-15,0.033,0.24,0.0418014705882353
2017-07-16,0,0,0
2017-07-17,0,0,0
2017-07-18,0.006,0.04,0.00958333333333333
2017-07-19,0,0,0
2017-07-20,0.07125,0.03,0.00541269841269841
2017-07-21,0,0,0
2017-07-22,0.0025,0.01,0.00154761904761905
2017-07-23,0,0,0
2017-07-24,0.48,0.27,0.302067028817416
2017-07-25,0,0,0
2017-07-26,0,0,0
2017-07-27,0.004,0.02,0.00153846153846154
2017-07-28,0,0,0
2017-07-29,0,0,0
2017-07-30,0,0,0
2017-07-31,0,0,0
2017-08-01,0.01125,0.09,0.00818181818181818
2017-08-02,0.247,0.48,0.246128859998106
2017-08-03,0.002,0.02,0.00133333333333333
2017-08-04,0.012,0.11,0.0241176470588235
2017-08-05,0.868,0.99,0.473864368474663
2017-08-06,0,0,0
2017-08-07,0.211,0.26,0.179634058408052
2017-08-08,0.003,0.02,0.00333333333333333
2017-08-09,0,0,0
2017-08-10,0,0,0
2017-08-11,0.038,0.07,0.0205769230769231
2017-08-12,0.192,0.19,0.158696380374012
2017-08-13,0.00111111111111111,0.01,0.000434782608695652
2017-08-14,0,0,0
2017-08-15,0.072,0.07,0.0690580008227067
2017-08-16,0,0,0
2017-08-17,0,0,0
2017-08-18,0.235,0.44,0.284608128200683
2017-08-19,0.002,0.01,0.00172619047619048
2017-08-20,0,0,0
2017-08-21,0,0,0
2017-08-22,0.13,0.27,0.117634847989539
2017-08-23,0.02,0.08,0.0140277777777778
2017-08-24,0,0,0
2017-08-25,0.0155555555555556,0.09,0.0173205128205128
2017-08-26,0,0,0
2017-08-27,0,0,0
2017-08-28,0,0,0
2017-08-29,0.118,0.11,0.0959387573211103
2017-08-30,0.06,0.08,0.0444052059052059
2017-08-31,0.000588235294117647,0.01,0.000714285714285714
2017-09-01,0,0,0
2017-09-02,0.07,0.08,0.0566666666666667
2017-09-03,0.544,0.33,0.371826530877681
2017-09-04,0,0,0
2017-09-05,0.0763636363636364,0.24,0.090457264957265
2017-09-06,0.785,0.64,0.753115123571522
2017-09-07,0.054,0.11,0.0541899742769308
2017-09-08,0.02,0.15,0.0366666666666667
2017-09-09,0,0,0
2017-09-10,0,0,0
2017-09-11,0,0,0
2017-09-12,0,0,0
2017-09-13,0,0,0
2017-09-14,0.011,0.01,0.00290909090909091
2017-09-15,0.001,0.01,0.000454545454545455
2017-09-16,0,0,0
2017-09-17,0,0,0
2017-09-18,0,0,0
2017-09-19,0.101,0.19,0.066640768588137
2017-09-20,0.00111111111111111,0.01,0.00235294117647059
2017-09-21,0,0,0
2017-09-22,0,0,0
2017-09-23,0,0,0
2017-09-24,0,0,0
2017-09-25,0,0,0
2017-09-26,0.001,0.01,0.000882352941176471
2017-09-27,0,0,0
2017-09-28,0.001,0.01,0.000333333333333333
2017-09-29,0,0,0
2017-09-30,0.0855555555555556,0.92,0.19198778998779
2017-10-01,0,0,0
2017-10-02,0,0,0
2017-10-03,0,0,0
2017-10-04,0,0,0
2017-10-05,0.003,0.01,0.0025
2017-10-06,0.002,0.02,0.00166666666666667
2017-10-07,0,0,0
2017-10-08,0.267,0.4,0.211571295602199
2017-10-09,0.21,0.12,0.151868231267075
2017-10-10,0,0,0
2017-10-11,0.025,0.04,0.0191277472527473
2017-10-12,0.083,0.09,0.0464250369513527
2017-10-13,0,0,0
2017-10-14,0.052,0.23,0.0361230158730159
2017-10-15,0.014,0.08,0.0127879551820728
2017-10-16,0.011,0.03,0.0142757242757243
2017-10-17,0,0,0
2017-10-18,0,0,0
2017-10-19,0,0,0
2017-10-20,0,0,0
2017-10-21,0,0,0
2017-10-22,0,0,0
2017-10-23,0,0,0
2017-10-24,1.998,1.88,1.49036084967269
2017-10-25,0.562,0.68,0.342286451751386
2017-10-26,0.462,0.6,0.445559983291562
2017-10-27,0,0,0
2017-10-28,0,0,0
2017-10-29,2.959,0.97,1.96574301732015
2017-10-30,0.134,0.3,0.127909356725146
2017-10-31,0,0,0
2017-11-01,0.003,0.01,0.000833333333333333
2017-11-02,0,0,0
2017-11-03,0.002,0,0
2017-11-04,0,0,0
2017-11-05,0.066,0.06,0.053926651779593
2017-11-06,0.035,0.05,0.0279934343434343
2017-11-07,0.271,0.12,0.193371437643883
2017-11-08,0.016,0.04,0.0102879728966685
2017-11-09,0,0,0
2017-11-10,0.007,0.02,0.00515151515151515
2017-11-11,0,0,0
2017-11-12,0,0,0
2017-11-13,0.014,0.02,0.0111721611721612
2017-11-14,0.014,0.03,0.00956790954368017
2017-11-15,0,0,0
2017-11-16,0.203,0.35,0.162295468156523
2017-11-17,0,0,0
2017-11-18,0.133,0.07,0.100350290232643
2017-11-19,0.221,0.12,0.144951849733028
2017-11-20,0.00111111111111111,0.01,0.00352941176470588
2017-11-21,0,0,0
2017-11-22,0.377,0.18,0.283157583046639
2017-11-23,0,0,0
2017-11-24,0,0,0
2017-11-25,0,0,0
2017-11-26,0,0,0
2017-11-27,0,0,0
2017-11-28,0,0,0
2017-11-29,0,0,0
2017-11-30,0.00705882352941176,0.05,0.00833333333333333
2017-12-01,0.026,0.03,0.0163371622339014
2017-12-02,0,0,0
2017-12-03,0,0,0
2017-12-04,0,0,0
2017-12-05,0.376,0.26,0.263114105528115
2017-12-06,0.065,0.07,0.0476360805860806
2017-12-07,0,0,0
2017-12-08,0,0,0
2017-12-09,0.26,0,0
2017-12-10,0.011,0.05,0.00645833333333333
2017-12-11,0.00333333333333333,0.02,0.00238095238095238
2017-12-12,0.145,0.12,0.100687888198758
2017-12-13,0,0,0
2017-12-14,0.036,0,0
2017-12-15,0.03,0,0
2017-12-16,0,0,0
2017-12-17,0,0,0
2017-12-18,0,0,0
2017-12-19,0,0,0
2017-12-20,0,0,0
2017-12-21,0,0,0
2017-12-22,0.009,0,0
2017-12-23,0.39,0.1,0.16368228036003
2017-12-24,0.002,0,0
2017-12-25,0.184,0.09,0.0264326345874428
2017-12-26,0,0,0
2017-12-27,0,0,0
2017-12-28,0,0,0
2017-12-29,0,0,0
2017-12-30,0.03,0,0
2017-12-31,0,0,0
2018-01-01,0,0,0
2018-01-02,0,0,0
2018-01-03,0,0,0
2018-01-04,0.279,0,0
2018-01-05,0.001,0,0
2018-01-06,0,0,0
2018-01-07,0,0,0
2018-01-08,0.011,0,0
2018-01-09,0,0,0
2018-01-10,0,0,0
2018-01-11,0,0,0
2018-01-12,0.962,0.34,0.643133398967419
2018-01-13,0.263,0.22,0.156220355048178
2018-01-14,0,0,0
2018-01-15,0,0,0
2018-01-16,0,0,0
2018-01-17,0.13,0.05,0.0229609017344311
2018-01-18,0,0,0
2018-01-19,0,0,0
2018-01-20,0,0,0
2018-01-21,0,0,0
2018-01-22,0.012,0.02,0.00706179050567595
2018-01-23,0.586,0.34,0.379404103325361
2018-01-24,0,0,0
2018-01-25,0,0,0
2018-01-26,0,0,0
2018-01-27,0,0,0
2018-01-28,0.102,0.04,0.0754579402569859
2018-01-29,0,0,0
2018-01-30,0.043,0.01,0.000714285714285714
2018-01-31,0,0,0
2018-02-01,0.096,0.08,0.0578605604921394
2018-02-02,0.186,0.11,0.0858694316436252
2018-02-03,0,0,0
2018-02-04,0.692,0.37,0.417947008856097
2018-02-05,0.038,0.14,0.0291780716423165
2018-02-06,0.001,0,0
2018-02-07,0.512,0.36,0.2022283808933
2018-02-08,0,0,0
2018-02-09,0.002,0,0
2018-02-10,0.305,0.25,0.191419403141142
2018-02-11,0.779,0.23,0.445712778819102
2018-02-12,0.003,0.02,0.00180129468055165
2018-02-13,0,0,0
2018-02-14,0.004,0.02,0.00166666666666667
2018-02-15,0.107,0.16,0.0972238959870539
2018-02-16,0.07,0.03,0.0462601081409131
2018-02-17,0.317,0,0
2018-02-18,0.077,0.06,0.0115384615384615
2018-02-19,0.122,0.07,0.0878875743821396
2018-02-20,0.001,0.01,0.002
2018-02-21,0.004,0.04,0.00333333333333333
2018-02-22,0.151,0.16,0.0908894096099979
2018-02-23,0.168,0.09,0.0970470574429385
2018-02-24,0.138,0.07,0.110147940294999
2018-02-25,0.666,0.16,0.428760273417554
2018-02-26,0,0,0
2018-02-27,0,0,0
2018-02-28,0,0,0
2018-03-01,0.064,0.11,0.0473809523809524
2018-03-02,1.265,0.28,0.769293817895211
2018-03-03,0.001,0.01,0.00117647058823529
2018-03-04,0.015,0,0
2018-03-05,0.003,0.01,0.000588235294117647
2018-03-06,0.00222222222222222,0,0
2018-03-07,0.568,0.14,0.0421214032755615
2018-03-08,0.031,0.02,0.00370512820512821
2018-03-09,0,0,0
2018-03-10,0,0,0
2018-03-11,0,0,0
2018-03-12,0.00181818181818182,0,0
2018-03-13,0.249,0.02,0.00225185185185185
2018-03-14,0.001,0,0
2018-03-15,0,0,0
2018-03-16,0,0,0
2018-03-17,0,0,0
2018-03-18,0,0,0
2018-03-19,0,0,0
2018-03-20,0,0,0
2018-03-21,0.098,0.04,0.00715424836601307
2018-03-22,0.012,0.01,0.00188453159041394
2018-03-23,0,0,0
2018-03-24,0,0,0
2018-03-25,0,0,0
2018-03-26,0,0,0
2018-03-27,0,0,0
2018-03-28,0.004,0.01,0.00111111111111111
2018-03-29,0.001,0.01,0.000588235294117647
2018-03-30,0.057,0.07,0.0434303690058166
2018-03-31,0,0,0
2018-04-01,0.007,0.02,0.00571428571428571
2018-04-02,0.299,0.13,0.00833333333333333
2018-04-03,0.41,0.14,0.261008081109626
2018-04-04,0.093,0.09,0.0650482662762075
2018-04-05,0,0,0
2018-04-06,0.116,0.04,0.011176583425459
2018-04-07,0.00444444444444444,0,0
2018-04-08,0,0,0
2018-04-09,0,0,0
2018-04-10,0.061,0.03,0.0265169120095591
2018-04-11,0.00555555555555556,0,0
2018-04-12,0.01,0.02,0.00488095238095238
2018-04-13,0,0,0
2018-04-14,0,0,0
2018-04-15,0.281,0.19,0.159292480164894
2018-04-16,2.102,0.76,1.27015828760378
2018-04-17,0.013,0.01,0.00403052503052503
2018-04-18,0,0,0
2018-04-19,0.217,0.17,0.145878143889135
2018-04-20,0,0,0
2018-04-21,0,0,0
2018-04-22,0,0,0
2018-04-23,0,0,0
2018-04-24,0,0,0
2018-04-25,0.636666666666667,0.41,0.520081621439577
2018-04-26,0.012,0.01,0.00401373717902953
2018-04-27,0.263,0.31,0.205690948897845
2018-04-28,0.005,0.02,0.00443589743589744
2018-04-29,0.112,0.07,0.0772850069457621
2018-04-30,0.00388888888888889,0.02,0.00487394957983193
2018-05-01,0,0,0
2018-05-02,0,0,0
2018-05-03,0.122,0.16,0.108494564416155
2018-05-04,0.003,0.01,0.00160818713450292
2018-05-05,0,0,0
2018-05-06,0.141,0.18,0.164705787498946
2018-05-07,0,0,0
2018-05-08,0,0,0
2018-05-09,0,0,0
2018-05-10,0.052,0.12,0.0444474969474969
2018-05-11,0,0,0
2018-05-12,0.123,0.06,0.0827989195187337
2018-05-13,0.004,0.01,0.00375635780628041
2018-05-14,0.003,0.01,0.00192934782608696
2018-05-15,0.577,0.46,0.370862185798166
2018-05-16,0.135,0.13,0.134139002111542
2018-05-17,0.141,0.09,0.116107281450577
2018-05-18,0,0,0
2018-05-19,0.514,0.21,0.374231242854527
2018-05-20,0.039,0.12,0.0344507076999384
2018-05-21,0,0,0
2018-05-22,0.141,0.12,0.128649167257863
2018-05-23,0.097,0.31,0.0987758014931928
2018-05-24,0,0,0
2018-05-25,0,0,0
2018-05-26,0,0,0
2018-05-27,0.064,0.06,0.0282908404076293
2018-05-28,0.002,0.01,0.00142857142857143
2018-05-29,0,0,0
2018-05-30,0,0,0
2018-05-31,0.0211111111111111,0.11,0.0347313055657045
2018-06-01,0.043,0.12,0.0334060909850383
2018-06-02,0.37,1.1,0.540610993221119
2018-06-03,0.014,0.06,0.0105882352941176
2018-06-04,0.491,0.51,0.343585308339178
2018-06-05,0.044,0.16,0.0269642857142857
2018-06-06,0,0,0
2018-06-07,0,0,0
2018-06-08,0,0,0
2018-06-09,0,0,0
2018-06-10,0,0,0
2018-06-11,0,0,0
2018-06-12,0,0,0
2018-06-13,0.009,0.02,0.00695906432748538
2018-06-14,0,0,0
2018-06-15,0.022,0.05,0.0189584076054664
2018-06-16,0,0,0
2018-06-17,0,0,0
2018-06-18,0.199,0.79,0.0944764712411771
2018-06-19,0.023,0.07,0.0191294979530274
2018-06-20,0.007,0.04,0.00583333333333333
2018-06-21,0.092,0.21,0.0713424908424908
2018-06-22,0.002,0.01,0.00166666666666667
2018-06-23,0.014,0.04,0.00694298245614035
2018-06-24,0.411818181818182,0.61,0.351356442099409
2018-06-25,0,0,0
2018-06-26,0,0,0
2018-06-27,0.102,0.13,0.0710399267399267
2018-06-28,1.11909090909091,0.94,1.003642521742
2018-06-29,0,0,0
2018-06-30,0,0,0
2018-07-01,0,0,0
2018-07-02,0,0,0
2018-07-03,0.112,0.78,0.152934244404833
2018-07-04,0.198,1.32,0.238665266106443
2018-07-05,0,0,0
2018-07-06,0.124,0.21,0.0805900044228218
2018-07-07,0,0,0
2018-07-08,0,0,0
2018-07-09,0,0,0
2018-07-10,0.00666666666666667,0.04,0.005
2018-07-11,0.035,0.16,0.049375
2018-07-12,0,0,0
2018-07-13,0,0,0
2018-07-14,0.097,0.44,0.0711416666666667
2018-07-15,0.051,0.12,0.0418154492566257
2018-07-16,0.09,0.71,0.158083333333333
2018-07-17,1.322,1.21,0.87085318261899
2018-07-18,0,0,0
2018-07-19,0,0,0
2018-07-20,0,0,0
2018-07-21,0.029,0.08,0.031327485380117
2018-07-22,1.011,0.71,0.782143895373435
2018-07-23,0.161,0.18,0.114207983193277
2018-07-24,0.048,0.22,0.0589482076231302
2018-07-25,0.783,0.99,0.6439625235275
2018-07-26,0.28,0.35,0.231981274208248
2018-07-27,0.0881818181818182,0.22,0.0828514914737825
2018-07-28,0.069,0.41,0.131775703871292
2018-07-29,0,0,0
2018-07-30,0,0,0
2018-07-31,0,0,0
2018-08-01,0.142,0.27,0.162183528408889
2018-08-02,0.500909090909091,0.84,0.614290616246499
2018-08-03,0.0190909090909091,0.12,0.0207083333333333
2018-08-04,0.946,1.16,0.657869004812978
2018-08-05,0,0,0
2018-08-06,0,0,0
2018-08-07,0.247,0.15,0.0273552767789038
2018-08-08,0.257272727272727,1.38,0.468906730923138
2018-08-09,0.196,0.65,0.162832001332001
2018-08-10,0.0111111111111111,0.05,0.00416666666666667
2018-08-11,0.395,0.31,0.317321600056547
2018-08-12,0.136,0.47,0.0892379739844069
2018-08-13,0.613,0.46,0.493697211135389
2018-08-14,0.073,0.06,0.0126007864684335
2018-08-15,0,0,0
2018-08-16,0,0,0
2018-08-17,0.179,0.19,0.121886775762937
2018-08-18,0.461,0.61,0.283841758675917
2018-08-19,0.043,0.17,0.053118561108654
2018-08-20,0,0,0
2018-08-21,0,0,0
2018-08-22,0.122,0.23,0.0923233696128433
2018-08-23,0.006,0.02,0.00464285714285714
2018-08-24,0,0,0
2018-08-25,0,0,0
2018-08-26,0,0,0
2018-08-27,0,0,0
2018-08-28,0,0,0
2018-08-29,0,0,0
2018-08-30,0,0,0
2018-08-31,0,0,0
2018-09-01,0.00111111111111111,0.01,0.000833333333333333
2018-09-02,0,0,0
2018-09-03,0,0,0
2018-09-04,0,0,0
2018-09-05,0,0,0
2018-09-06,0.382,1.15,0.32981831846531
2018-09-07,0.093,0.55,0.168846611721612
2018-09-08,0.0144444444444444,0.03,0.0108333333333333
2018-09-09,0.0122222222222222,0.02,0.00916666666666667
2018-09-10,1.058,0.31,0.718482717251642
2018-09-11,0.115,0.44,0.143701176016965
2018-09-12,0.547,0.67,0.464318345038475
2018-09-13,0.2,0.96,0.218616224355355
2018-09-14,0.004,0.02,0.00394230769230769
2018-09-15,0,0,0
2018-09-16,0,0,0
2018-09-17,0.008,0.01,0.00521428571428571
2018-09-18,0.833,1.03,0.657670499942262
2018-09-19,0,0,0
2018-09-20,0,0,0
2018-09-21,0,0,0
2018-09-22,0.009,0.02,0.00425770308123249
2018-09-23,0,0,0
2018-09-24,0,0,0
2018-09-25,2.462,1.63,1.68134363903629
2018-09-26,0.432,0.82,0.410611860663491
2018-09-27,0.008,0.05,0.00666666666666667
2018-09-28,0.373636363636364,0.29,0.359743705353206
2018-09-29,0,0,0
2018-09-30,0,0,0
2018-10-01,0.066,0.32,0.0442724458204334
2018-10-02,1.198,0.96,0.950626715231422
2018-10-03,0.018,0.08,0.0167142857142857
2018-10-04,0.008,0.06,0.010625
2018-10-05,0,0,0
2018-10-06,0,0,0
2018-10-07,0.008,0.05,0.00673504273504274
2018-10-08,0.004,0.01,0.00434444444444444
2018-10-09,0.003,0.01,0.00151010101010101
2018-10-10,0,0,0
2018-10-11,0.74,0.61,0.554852920951516
2018-10-12,0.168,0.2,0.121956357239252
2018-10-13,0.118,0.08,0.0777129885134832
2018-10-14,0,0,0
2018-10-15,0.152,0.12,0.0952627265630629
2018-10-16,0.01,0.06,0.01375
2018-10-17,0.00111111111111111,0.01,0.000833333333333333
2018-10-18,0,0,0
2018-10-19,0,0,0
2018-10-20,0.018,0.02,0.0148809523809524
2018-10-21,0.02,0.04,0.0156410256410256
2018-10-22,0,0,0
2018-10-23,0.018,0.06,0.0133809523809524
2018-10-24,0,0,0
2018-10-25,0,0,0
2018-10-26,0,0,0
2018-10-27,0.679,0.25,0.4685518866366
2018-10-28,0.022,0.02,0.012937815807381
2018-10-29,0.177,0.19,0.151080400507645
2018-10-30,0,0,0
2018-10-31,0,0,0
2018-11-01,0,0,0
2018-11-02,0.647,0.62,0.471071155974631
2018-11-03,0.659,0.3,0.418503976256054
2018-11-04,0,0,0
2018-11-05,0.202727272727273,0.09,0.143412663399876
2018-11-06,0.423,0.27,0.281643473070824
2018-11-07,0,0,0
2018-11-08,0,0,0
2018-11-09,0.753,0.42,0.606821906354515
2018-11-10,0.023,0.02,0.0168341761867304
2018-11-11,0,0,0
2018-11-12,0.012,0.03,0.008
2018-11-13,1.068,0.34,0.665053999161152
2018-11-14,0,0,0
2018-11-15,0.595,0.12,0.0495906432748538
2018-11-16,0.194,0.12,0.0822224317783972
2018-11-17,0,0,0
2018-11-18,0,0,0
2018-11-19,0.0144444444444444,0,0
2018-11-20,0.048,0.05,0.0225001333375946
2018-11-21,0,0,0
2018-11-22,0,0,0
2018-11-23,0,0,0
2018-11-24,0.291,0.35,0.186612637362637
2018-11-25,0.418,0.33,0.314921842650104
2018-11-26,0.789,0.27,0.525174211329818
2018-11-27,0.098,0.08,0.0591505953894398
2018-11-28,0,0,0
2018-11-29,0,0,0
2018-11-30,0.00388888888888889,0.02,0.00287337662337662
2018-12-01,0.03,0.05,0.0205555555555556
2018-12-02,0.669,0.28,0.452835047619917
2018-12-03,0.001,0,0
2018-12-04,0,0,0
2018-12-05,0,0,0
2018-12-06,0,0,0
2018-12-07,0.00222222222222222,0.02,0.004
2018-12-08,0,0,0
2018-12-09,0,0,0
2018-12-10,0,0,0
2018-12-11,0,0,0
2018-12-12,0,0,0
2018-12-13,0.014,0,0
2018-12-14,0.001,0.01,0.000476190476190476
2018-12-15,0.031,0.03,0.0240928782774081
2018-12-16,0.481,0.13,0.305069008305076
2018-12-17,0.013,0.02,0.0069120082815735
2018-12-18,0,0,0
2018-12-19,0,0,0
2018-12-20,0.08,0.06,0.0612741155902921
2018-12-21,2.041,0.78,1.22044228384247
2018-12-22,0.021,0.04,0.0109492425359298
2018-12-23,0,0,0
2018-12-24,0.033,0.02,0.00527537277537278
2018-12-25,0,0,0
2018-12-26,0,0,0
2018-12-27,0,0,0
2018-12-28,0.639,0.2,0.437877906289889
2018-12-29,0,0,0
2018-12-30,0,0,0
2018-12-31,0.427647058823529,0.27,0.479715326778485
2019-01-01,0.243,0.29,0.191608910871343
2019-01-02,0,0,0
2019-01-03,0.004,0.01,0.00166811594202899
2019-01-04,0,0,0
2019-01-05,0.866,0.76,0.68471617151845
2019-01-06,0.016,0.07,0.0166447368421053
2019-01-07,0,0,0
2019-01-08,0.069,0.08,0.0261118149770324
2019-01-09,0.156,0.14,0.111311965811966
2019-01-10,0,0,0
2019-01-11,0,0,0
2019-01-12,0,0,0
2019-01-13,0,0,0
2019-01-14,0,0,0
2019-01-15,0,0,0
2019-01-16,0,0,0
2019-01-17,0,0,0
2019-01-18,0.004,0,0
2019-01-19,0.126,0.11,0.00466666666666667
2019-01-20,0.964,0.26,0.337310255390262
2019-01-21,0,0,0
2019-01-22,0,0,0
2019-01-23,0.011,0.03,0.00749084249084249
2019-01-24,1.824,0.6,1.17525570796152
2019-01-25,0,0,0
2019-01-26,0,0,0
2019-01-27,0,0,0
2019-01-28,0,0,0
2019-01-29,0.329,0.16,0.139756462984724
2019-01-30,0.03,0.04,0.0106348133848134
2019-01-31,0,0,0
2019-02-01,0,0,0
2019-02-02,0,0,0
2019-02-03,0,0,0
2019-02-04,0,0,0
2019-02-05,0.001,0,0
2019-02-06,0.299,0.17,0.17986720014853
2019-02-07,0.125,0.11,0.0983076064694227
2019-02-08,0.184,0.13,0.121398974713539
2019-02-09,0,0,0
2019-02-10,0,0,0
2019-02-11,0,0,0
2019-02-12,0.488181818181818,0.1,0.0518325047712144
2019-02-13,0.152,0.15,0.06745378956792
2019-02-14,0,0,0
2019-02-15,0.003,0.01,0.000833333333333333
2019-02-16,0,0,0
2019-02-17,0.0333333333333333,0,0
2019-02-18,0.147,0.05,0.0163279286073404
2019-02-19,0,0,0
